Time (s),Motion Intensity
10.3367,0.3223
10.3523,0.2861
10.3679,0.2616
10.3836,0.25
10.3992,0.2486
10.4148,0.2384
10.4305,0.2332
10.4461,0.2197
10.4618,0.2948
10.4774,0.2731
10.493,0.2934
10.5087,0.2688
10.5243,0.2269
10.5399,0.1936
10.5556,0.2775
10.5712,0.3266
10.5869,0.3107
10.6025,0.2197
10.6181,0.2197
10.6338,0.1965
10.6494,0.2052
10.665,0.198
10.6807,0.1893
10.6963,0.1344
10.712,0.1546
10.7276,0.1879
10.7432,0.2168
10.7589,0.2009
10.7745,0.2095
10.7902,0.2428
10.8058,0.2775
10.8214,0.2139
10.8371,0.1633
10.8527,0.1561
10.8683,0.2168
10.884,0.2384
10.8996,0.3107
10.9153,0.2616
10.9309,0.2543
10.9465,0.1847
10.9622,0.1561
10.9778,0.1301
10.9934,0.1994
11.0091,0.1329
11.0247,0.1199
11.0404,0.1517
11.056,0.1821
11.0716,0.2312
11.0873,0.198
11.1029,0.3656
11.1185,0.3671
11.1342,0.328
11.1498,0.0939
11.1655,0.0925
11.1967,0.2327
11.2124,0.2789
11.228,0.3179
11.2436,0.237
11.2593,0.1676
11.2749,0.0968
11.2906,0.1142
11.3062,0.1618
11.3218,0.1734
11.3375,0.1387
11.3531,0.1431
11.3688,0.1908
11.3844,0.3006
11.4,0.3338
11.4157,0.2905
11.4313,0.289
11.4469,0.2847
11.4626,0.2543
11.4782,0.0621
11.4939,0.0853
11.5095,0.0882
11.5251,0.2269
11.5408,0.2457
11.5564,0.2514
11.572,0.3078
11.5877,0.4436
11.6033,0.4595
11.619,0.4205
11.6346,0.2876
11.6502,0.2991
11.6659,0.2355
11.6815,0.0925
11.6971,0.1705
11.7128,0.172
11.7284,0.2789
11.7441,0.2688
11.7597,0.2673
11.7753,0.1575
11.791,0.1257
11.8066,0.1965
11.8223,0.25
11.8379,0.2428
11.8535,0.237
11.8692,0.2153
11.8848,0.1474
11.9004,0.1069
11.9161,0.1387
11.9317,0.1286
11.9474,0.1503
11.963,0.198
11.9786,0.185
11.9943,0.2543
12.0099,0.2818
12.0255,0.3136
12.0412,0.2991
12.0568,0.2341
12.0725,0.2038
12.0881,0.2124
12.1037,0.1951
12.1194,0.1922
12.135,0.1662
12.1506,0.2327
12.1663,0.2616
12.1819,0.2616
12.1976,0.2702
12.2132,0.1633
12.2288,0.2254
12.2445,0.2283
12.2601,0.2478
12.2758,0.2598
12.2914,0.5549
12.307,0.6373
12.4009,0.1329
12.4165,0.1749
12.4321,0.2077
12.4478,0.2558
12.4634,0.2948
12.479,0.276
12.4947,0.25
12.5103,0.2428
12.526,0.172
12.5416,0.172
12.5572,0.1185
12.5729,0.2052
12.5885,0.2731
12.6041,0.2775
12.6198,0.2355
12.6354,0.2601
12.6511,0.2803
12.6667,0.1879
12.6823,0.146
12.698,0.1922
12.7136,0.2298
12.7292,0.2688
12.7449,0.211
12.7605,0.2039
12.7762,0.2052
12.7918,0.185
12.8074,0.1416
12.8231,0.1503
12.8387,0.172
12.8544,0.1777
12.87,0.1647
12.8856,0.1922
12.9013,0.2023
12.9169,0.1994
12.9325,0.185
12.9482,0.1724
12.9638,0.1662
12.9795,0.0968
12.9951,0.0968
13.0107,0.0939
13.0264,0.1647
13.042,0.1243
13.0576,0.1503
13.0733,0.198
13.0889,0.2124
13.1046,0.2052
13.1202,0.2052
13.1358,0.2269
13.1515,0.1893
13.1671,0.2023
13.1827,0.2225
13.1984,0.2066
13.214,0.1864
13.2297,0.1821
13.2453,0.2529
13.2609,0.3179
13.2766,0.3194
13.2922,0.2962
13.3079,0.0968
13.3235,0.2052
13.3391,0.2066
13.3548,0.341
13.3704,0.3049
13.386,0.4581
